sample_index,image_file,original_overall_dice,original_macro_class_dice,ignore_class_macro_dice,original_overall_jaccard,original_macro_class_jaccard,ignore_class_macro_jaccard
72,15_242_211_21_20_jpg.rf.482d0c3be91eb6878ccc8f0bb5ab8cb9.jpg,0.41463521122932434,0.8536587953567505,0.8048784037431082,0.2615393102169037,0.8153848648071289,0.7538464367389679
17,16_253_308_34_2_jpg.rf.80adae62f5e473939108c4b07c748264.jpg,0.41508275270462036,0.8537706732749939,0.8050275842348734,0.2618955373764038,0.8154739141464233,0.7539651791254679
753,15_242_208_22_26_jpg.rf.c03a4140f9c4e0ecb8ffb87a381b21ec.jpg,0.4176688492298126,0.8544172048568726,0.8058896164099375,0.2639579474925995,0.8159894943237305,0.7546526491641998
240,207_4_5_42_jpg.rf.3b53262dbfd51d69f1041c3dadf019a2.jpg,0.4251371920108795,0.8562843203544617,0.8083790640036265,0.26995187997817993,0.8174879550933838,0.7566506266593933
568,207_6_7_17_jpg.rf.501566fb25a23bff2f54d68445490473.jpg,0.4262459874153137,0.8565614819526672,0.8087486624717712,0.2708466351032257,0.8177116513252258,0.7569488783677419
213,15_242_208_18_15_jpg.rf.f16fbc7ef6208e85052cf3e64ebdd87f.jpg,0.43281129002571106,0.8582028150558472,0.8109370966752371,0.2761704921722412,0.8190426230430603,0.7587234973907471
38,206_7_9_45_jpg.rf.929b1b14ab8777bcf658dce44665aff7.jpg,0.43363794684410095,0.8584094643592834,0.8112126489480337,0.2768440246582031,0.8192110061645508,0.758948008219401
551,15_242_208_18_7_jpg.rf.09bda2be5321d8ad3bf066471f1b8700.jpg,0.45325765013694763,0.8633143901824951,0.8177525500456492,0.2930401861667633,0.8232600688934326,0.7643467287222544
200,201_3_15_37_jpg.rf.0c59a3c329402175f02de39279be7921.jpg,0.45354345440864563,0.8633858561515808,0.8178478181362152,0.29327914118766785,0.8233197927474976,0.7644263803958893
105,18_229_Masson_201_133_28_jpg.rf.b89183f3f241a17b611cc7d189d89004.jpg,0.4557570219039917,0.8639392852783203,0.8185856739679972,0.29513299465179443,0.823783278465271,0.7650443315505981
167,201_6_12_23_jpg.rf.d39e01147bd7597e82ce6ee8998d49d5.jpg,0.4559469223022461,0.8639867305755615,0.8186489741007487,0.2952922582626343,0.823823094367981,0.765097419420878
329,15_242_208_19_12_jpg.rf.5ac326ff43ebf5966eaf7963741c5167.jpg,0.46662405133247375,0.8666560053825378,0.8222080171108246,0.3043115735054016,0.8260778784751892,0.7681038578351339
557,203_2_16_9_jpg.rf.0c933230ae030e1051bcc303b0b628a3.jpg,0.46988677978515625,0.8674716949462891,0.8232955932617188,0.3070928156375885,0.8267732262611389,0.7690309385458628
348,18_228_Masson_505_100_31_jpg.rf.68cb8518a642dd00f21431af70208cd6.jpg,0.4704659879207611,0.8676165342330933,0.8234886626402537,0.30758777260780334,0.8268969058990479,0.7691959242026011
539,208_6_23_26_jpg.rf.4a33129657fb85b07e530a31d6cddefd.jpg,0.47726088762283325,0.8693152070045471,0.8257536292076111,0.31342262029647827,0.8283556699752808,0.7711408734321594
214,18_229_Masson_201_16_20_jpg.rf.936cb06495217823f2e283aa416f51ca.jpg,0.48025497794151306,0.8700637817382812,0.8267516593138377,0.3160102367401123,0.8290025591850281,0.7720034122467041
251,15_242_208_19_12_jpg.rf.36cf9841b29bf820303f7e8149a5d0b8.jpg,0.48041826486587524,0.8701045513153076,0.8268060882886251,0.31615161895751953,0.8290379047393799,0.7720505396525065
204,15_242_208_22_13_jpg.rf.f09711942882f00671eb85f77635566d.jpg,0.486522376537323,0.8716306090354919,0.8288407921791077,0.32145991921424866,0.8303649425506592,0.7738199730714163
757,201_9_4_63_jpg.rf.a0b10a572131c02f44db72107507c9ec.jpg,0.4867247939109802,0.8716812133789062,0.8289082646369934,0.3216366469860077,0.8304091691970825,0.7738788823286692
566,15_242_208_26_26_jpg.rf.aac3f8ce935b5dedf6cef352c8867384.jpg,0.49012914299964905,0.8725322484970093,0.8300430476665497,0.32461661100387573,0.8311541676521301,0.7748722036679586
32,208_4_19_16_jpg.rf.f2af798e2dd60db2a8a8eb47990b5df0.jpg,0.49301376938819885,0.8732534646987915,0.8310045897960663,0.3271521329879761,0.8317880630493164,0.7757173776626587
184,15_242_208_31_14_jpg.rf.74bc31071d05e2b2de41ccf7949f66dd.jpg,0.4973871111869812,0.8743467926979065,0.8324623703956604,0.33101481199264526,0.8327537178993225,0.7770049373308817
466,15_242_208_30_22_jpg.rf.3dd115636b65953b6ebc0d79e509de6f.jpg,0.49978479743003845,0.8749462366104126,0.8332615991433462,0.33314207196235657,0.8332855105400085,0.7777140239874522
292,18_229_Masson_201_17_16_jpg.rf.bdc0aecc8dc6b010e0382150bea43a1e.jpg,0.5013107061386108,0.8753277063369751,0.833770235379537,0.33449941873550415,0.8336248397827148,0.7781664729118347
432,301_12_16_8_jpg.rf.7a54ce2bd6a5f454bf2f79dc505ff3d1.jpg,0.501688539981842,0.8754221200942993,0.8338961799939474,0.3348359763622284,0.8337090015411377,0.7782786587874094
464,18_211_206_20_11_jpg.rf.7e6806662f33d7a38165d298a23aa2d7.jpg,0.502799928188324,0.8756999969482422,0.8342666427294413,0.3358268141746521,0.8339567184448242,0.7786089380582174
278,208_7_23_30_jpg.rf.bec4e5cb8cd5b381a9ca3fd844e6e605.jpg,0.5067888498306274,0.8766971826553345,0.8355962832768759,0.33939531445503235,0.8348488211631775,0.7797984381516775
326,15_242_211_19_18_jpg.rf.4433cdcbab8c09147be3e72f4311d9de.jpg,0.5072962045669556,0.8768240213394165,0.8357654015223185,0.3398505747318268,0.8349626064300537,0.7799501915772756
183,207_7_8_58_jpg.rf.29404cb3c4f003a6f840033fbe630b69.jpg,0.515937328338623,0.8789843320846558,0.8386457761128744,0.34765198826789856,0.836912989616394,0.7825506627559662
94,206_8_12_27_jpg.rf.45fa151c68469b2bca9931ba496f5922.jpg,0.5184197425842285,0.8796049356460571,0.8394732475280762,0.3499099910259247,0.8374775052070618,0.7833033303419749
82,18_229_Masson_201_83_33_jpg.rf.6a0f4b4440d929880d3414b6a2eb04cc.jpg,0.519448459148407,0.8798621296882629,0.839816153049469,0.3508479595184326,0.8377119898796082,0.7836159865061442
124,18_228_Masson_208_74_29_jpg.rf.6d5b52e499204e305cb4e9f832a8b696.jpg,0.5219730138778687,0.8804932832717896,0.8406576712926229,0.353155255317688,0.8382887840270996,0.784385085105896
91,16_256_202_23_5_jpg.rf.a64354d012985c61db4f797f5b82c412.jpg,0.5269636511802673,0.881740927696228,0.8423212170600891,0.35773974657058716,0.8394349217414856,0.7859132488568624
518,206_2_13_8_jpg.rf.bc6691220c03f6957e1b72e2f0e85885.jpg,0.5313344597816467,0.8828336000442505,0.843778153260549,0.36178043484687805,0.8404451012611389,0.7872601449489594
789,15_242_208_30_25_jpg.rf.c3dc0be97d96e5094189130c14097a0e.jpg,0.5353314280509949,0.8838328719139099,0.8451104760169983,0.3654966354370117,0.8413741588592529,0.7884988784790039
157,15_242_208_35_15_jpg.rf.d3f29dc7822472e8c37283bf4936684f.jpg,0.5357485413551331,0.8839371204376221,0.8452495137850443,0.3658856153488159,0.8414714336395264,0.7886285384496053
219,202_4_15_41_jpg.rf.453ca449bbffbbbf29e0755945ef8cdf.jpg,0.5376182198524475,0.8844045400619507,0.8458727399508158,0.3676319420337677,0.8419079780578613,0.7892106473445892
477,15_242_208_35_15_jpg.rf.5f2c3af828f4609980b69e134e940116.jpg,0.5376875400543213,0.8844218850135803,0.8458958466847738,0.36769676208496094,0.8419241905212402,0.7892322540283203
510,16_253_308_33_7_jpg.rf.0c6dd0877fa84ccc4d3384b219631e2e.jpg,0.5452260971069336,0.8863065242767334,0.8484086990356445,0.37478405237197876,0.8436959981918335,0.7915946841239929
674,18_229_Masson_202_146_19_jpg.rf.4a0f66f0d2bba68a8c5c5969ce5e110e.jpg,0.5714032649993896,0.8928508162498474,0.8571344216664633,0.3999752104282379,0.8499938249588013,0.7999917368094126
765,18_229_Masson_202_88_50_jpg.rf.1c2dbd31d8fc2ded81d59f1a55cd71f4.jpg,0.5736141800880432,0.8934035301208496,0.857871393362681,0.4021451771259308,0.8505362868309021,0.8007150590419769
508,301_10_16_36_jpg.rf.90c946232649455abd477ac2595bd36a.jpg,0.5742395520210266,0.8935598731040955,0.8580798506736755,0.40276017785072327,0.8506900668144226,0.8009200592835745
575,202_8_17_22_jpg.rf.ba9ef4f36e5796ab47524cacfdc7c5d6.jpg,0.5818796157836914,0.8954699039459229,0.8606265385945638,0.4103175401687622,0.8525793552398682,0.803439180056254
64,15_242_212_23_23_jpg.rf.c892b21e8212a9264a8e73e28e346c29.jpg,0.5828563570976257,0.8957141041755676,0.8609521190325419,0.4112895727157593,0.8528224229812622,0.803763190905253
788,15_242_208_29_18_jpg.rf.d0091ad83bcb8e4fe839861188e17ca6.jpg,0.5857844948768616,0.8964461088180542,0.8619281649589539,0.41421160101890564,0.8535529375076294,0.8047372003396353
746,208_4_20_7_jpg.rf.714b54456d3695adb7a1e4c8d491f4f9.jpg,0.5884266495704651,0.8971066474914551,0.862808883190155,0.4168586730957031,0.8542146682739258,0.8056195576985677
570,201_7_5_17_jpg.rf.2b5d8646899ea0cee51488d851955f52.jpg,0.5920563340187073,0.8980140686035156,0.8640187780062357,0.420511394739151,0.8551278710365295,0.806837131579717
545,15_242_212_16_20_jpg.rf.42253b761e484b32be5ecba86d538373.jpg,0.592586100101471,0.8981465101242065,0.8641953667004904,0.42104610800743103,0.8552615642547607,0.8070153693358103
155,15_242_202_139_40_jpg.rf.64884bf0b806707579dfb818f660f29d.jpg,0.5978959202766418,0.8994739651679993,0.8659653067588806,0.4264276623725891,0.8566069006919861,0.808809220790863
689,18_229_Masson_202_114_21_jpg.rf.872a5ff476a33cc073e82272cb705d77.jpg,0.5988302230834961,0.899707555770874,0.866276741027832,0.42737877368927,0.8568446636199951,0.8091262578964233
185,208_2_7_16_jpg.rf.5f08af2b3f70a2ccfb1093c3e4d462cc.jpg,0.603817880153656,0.9009544849395752,0.867939293384552,0.4324778914451599,0.8581194877624512,0.8108259638150533
476,18_229_Masson_201_18_21_jpg.rf.75fd02ad7396d5182901445b6634cec7.jpg,0.6043856739997864,0.9010964035987854,0.8681285579999288,0.4330606460571289,0.8582651615142822,0.8110202153523763
158,15_242_212_26_8_jpg.rf.222b650b3b094e816e47b8e7cc6a4152.jpg,0.6056260466575623,0.9014065265655518,0.8685420155525208,0.43433547019958496,0.8585838675498962,0.811445156733195
614,18_229_Masson_202_101_18_jpg.rf.c9e5c1dec555a0b44664d807b1f07c3c.jpg,0.6092208027839661,0.9023051857948303,0.8697402675946554,0.4380428194999695,0.8595107197761536,0.8126809398333231
146,208_6_6_26_jpg.rf.4554c8fa3b6263fd4eb2828370fe9e20.jpg,0.6143336296081543,0.9035834074020386,0.8714445432027181,0.44334885478019714,0.8608372211456299,0.8144496182600657
408,16_256_207_24_12_jpg.rf.2da67095f5db842e69a330917e226c31.jpg,0.6208561658859253,0.9052140712738037,0.8736187219619751,0.45017507672309875,0.8625437617301941,0.8167250255743662
554,15_242_212_24_22_jpg.rf.2f17b78499237d6ca9567886f5d92f21.jpg,0.6277735233306885,0.9069433808326721,0.8759245077768961,0.4574853479862213,0.8643712997436523,0.8191617826620737
153,15_242_208_35_16_jpg.rf.3b4a244e869c3c6b7c31b882628035a1.jpg,0.6397474408149719,0.9099368453025818,0.8799158136049906,0.470315158367157,0.8675788044929504,0.8234383861223856
759,15_242_208_34_6_jpg.rf.e51800eef69ab737b2d07197086e6353.jpg,0.6435914635658264,0.9108978509902954,0.8811971545219421,0.47448205947875977,0.8686205148696899,0.8248273531595866
128,18_228_Masson_505_83_33_jpg.rf.bd0ab48a383f568af4bfc3fc4e926061.jpg,0.6441750526428223,0.9110437631607056,0.881391684214274,0.47511669993400574,0.868779182434082,0.825038899978002
356,18_229_Masson_201_69_27_jpg.rf.6e44c9ee4998a3b67dbaa1a9f603215b.jpg,0.6476936936378479,0.9119234085083008,0.8825645645459493,0.47895488142967224,0.8697386980056763,0.8263182938098907
389,18_237_503_42_16_jpg.rf.b521b513e847cdca3d7111b46618efae.jpg,0.6487555503845215,0.9121888875961304,0.8829185167948405,0.4801170527935028,0.8700292706489563,0.826705684264501
365,15_242_208_22_24_jpg.rf.c81a06b062fb0ce3ad42bf8616f4acbf.jpg,0.6499578356742859,0.9124894738197327,0.8833192785580953,0.48143523931503296,0.8703588247299194,0.8271450797716776
223,202_4_15_52_jpg.rf.08d106edb0ac028cb8dc11d635e82980.jpg,0.6567556858062744,0.9141889214515686,0.8855852286020914,0.48893243074417114,0.8722330927848816,0.8296441435813904
66,207_1_15_31_jpg.rf.087a590f08c3c6debf206665c2346787.jpg,0.6613261103630066,0.9153315424919128,0.8871087034543356,0.4940158426761627,0.8735039830207825,0.8313386142253876
404,201_9_14_16_jpg.rf.5ca69141b03c9b4188037eabf2d40108.jpg,0.6618759632110596,0.9154689908027649,0.8872919877370199,0.49462977051734924,0.8736574649810791,0.8315432568391165
189,201_3_9_46_jpg.rf.0f26f7a5b08f139fca6db801914a191b.jpg,0.6630294919013977,0.9157573580741882,0.8876764973004659,0.49591928720474243,0.8739798069000244,0.8319730957349142
439,15_242_208_18_4_jpg.rf.dba4f23cba0742c99a799f2cbcd9dcac.jpg,0.6636170148849487,0.9159042835235596,0.8878723382949829,0.4965769648551941,0.8741442561149597,0.8321923216183981
535,201_5_21_51_jpg.rf.315797af6ebaf863977024ec65addddb.jpg,0.6647933125495911,0.9161983132362366,0.8882644375165304,0.49789541959762573,0.8744738698005676,0.8326318065325419
89,15_242_208_40_21_jpg.rf.f6c2e12f29c1178844be7c8b9a2126a8.jpg,0.6652432680130005,0.9163107872009277,0.8884144226710001,0.49840039014816284,0.8746001124382019,0.8328001300493876
578,201_13_10_19_jpg.rf.b558fa706deae99ec084e748fd1f05fd.jpg,0.6654203534126282,0.9163550734519958,0.8884734511375427,0.49859920144081116,0.8746498227119446,0.8328664004802704
177,201_9_6_12_jpg.rf.ed85619ca206aab38c8bed4f370449cb.jpg,0.6664615869522095,0.91661536693573,0.8888205289840698,0.4997693598270416,0.8749423623085022,0.8332564532756805
71,15_242_208_36_26_jpg.rf.9bec177bcaeea238aee34e0236f0ca46.jpg,0.6667023301124573,0.9166755676269531,0.8889007767041525,0.5000401139259338,0.8750100135803223,0.8333467046419779
370,18_228_Masson_505_103_29_jpg.rf.ffb4781c3e9443877b939a402c09e977.jpg,0.6675439476966858,0.9168859720230103,0.8891813158988953,0.5009875893592834,0.8752468824386597,0.8336625297864279
39,15_242_212_18_19_jpg.rf.79299cc61d68a84a12d1297d23a15316.jpg,0.6685065627098083,0.9171266555786133,0.8895021875699362,0.5020727515220642,0.8755182027816772,0.8340242505073547
645,203_0_15_61_jpg.rf.59f508c96646b99ecea77c7509de4962.jpg,0.6791585683822632,0.9197896718978882,0.893052856127421,0.5141863226890564,0.8785465955734253,0.8380621075630188
724,15_242_208_38_8_jpg.rf.e7aadc7dff977e0d2d3dc55d37b6681a.jpg,0.6792547702789307,0.9198136925697327,0.8930849234263102,0.5142965912818909,0.8785741329193115,0.8380988637606303
444,16_256_202_24_3_jpg.rf.4c1b2a08751a388a72f0da5ce0210ece.jpg,0.6801779270172119,0.920044481754303,0.8933926423390707,0.5153558254241943,0.8788389563560486,0.8384519418080648
225,15_242_212_17_15_jpg.rf.fe34c445eafd6ca58c7d4546c47b73d5.jpg,0.6859633922576904,0.9214908480644226,0.8953211307525635,0.5220276117324829,0.8805068731307983,0.8406758705774943
298,15_242_211_20_8_jpg.rf.950728d54a845dd1d8c6405a9c0faac5.jpg,0.6876736283302307,0.9219183921813965,0.8958912094434103,0.5240111351013184,0.8810027837753296,0.8413370450337728
163,15_242_208_29_16_jpg.rf.814c7d9a145bb826b5fd836eabe4352a.jpg,0.6877556443214417,0.9219388961791992,0.8959185481071472,0.5241064429283142,0.8810266256332397,0.8413688143094381
403,16_256_202_21_10_jpg.rf.ecfb6cd9ac9353091d0a964919c63bab.jpg,0.6887679100036621,0.9221919775009155,0.8962559700012207,0.5252830386161804,0.8813207745552063,0.8417610128720602
77,15_242_211_20_13_jpg.rf.1f7695cf48d06dc64c179bef0565d1e2.jpg,0.6895382404327393,0.9223845601081848,0.8965127468109131,0.5261796116828918,0.8815448880195618,0.842059870560964
629,16_253_308_34_19_jpg.rf.b42a9c2a7ffd36b5a7c94176cd78ecdb.jpg,0.6918722987174988,0.9229680895805359,0.8972907662391663,0.5289027094841003,0.8822256922721863,0.8429675698280334
279,208_1_10_58_jpg.rf.ecc29e81a3a91764bc721146887449f0.jpg,0.6919025182723999,0.9229756593704224,0.8973008394241333,0.5289379954338074,0.882234513759613,0.8429793318112692
720,202_1_10_29_jpg.rf.333601b5534ccbcda0ed27e4daa4bd8e.jpg,0.697035551071167,0.9242588877677917,0.8990118503570557,0.5349613428115845,0.8837403059005737,0.8449871142705282
284,208_7_13_26_jpg.rf.6c356a0a4cbfef09fbc18119ccfaf601.jpg,0.697823166847229,0.9244557619094849,0.8992743889490763,0.5358896851539612,0.8839724063873291,0.8452965617179871
383,15_242_208_22_15_jpg.rf.c6af011b1aaafa7f92158c50c0a2fb6a.jpg,0.6990020275115967,0.9247505068778992,0.8996673425038656,0.5372813940048218,0.8843203783035278,0.8457604646682739
289,15_242_211_19_12_jpg.rf.24346c158d307b8abd6a8a8c1806971c.jpg,0.7035201787948608,0.9258800745010376,0.9011733929316202,0.5426387190818787,0.8856596946716309,0.8475462396939596
489,18_229_Masson_302_37_32_jpg.rf.f513e0d1a059e50552419780b4a0ca16.jpg,0.7078990936279297,0.9269747734069824,0.9026330312093099,0.547866702079773,0.8869667053222656,0.8492889006932577
244,18_229_Masson_302_26_12_jpg.rf.a2241e10e5fe05f1e07c1f593e958be1.jpg,0.7089246511459351,0.9272311925888062,0.9029748837153116,0.5490962266921997,0.8872740268707275,0.8496987422307333
273,18_236_203_78_13_jpg.rf.5a203acd28e32027596062a72c860182.jpg,0.7092331051826477,0.9273082613945007,0.9030777017275492,0.5494664311408997,0.8873665928840637,0.8498221437136332
208,201_9_6_46_jpg.rf.f6f6d63bcc398879eafb843833184e29.jpg,0.7101276516914368,0.927531898021698,0.9033758838971456,0.5505410432815552,0.8876352310180664,0.8501803477605184
367,201_8_5_6_jpg.rf.bfc22135a0d0a5d10f695ddfa187c2df.jpg,0.7107779383659363,0.9276944994926453,0.9035926461219788,0.5513231158256531,0.8878307938575745,0.850441038608551
20,18_229_Masson_202_68_36_jpg.rf.617f73ac21736a3584904d31df66a851.jpg,0.7146628499031067,0.9286656975746155,0.9048876166343689,0.556011974811554,0.8890029788017273,0.8520039916038513
661,15_242_212_20_7_jpg.rf.33fc8885e9313ede2060a8b43fbb1522.jpg,0.7149505615234375,0.9287376403808594,0.9049835205078125,0.5563603639602661,0.8890900611877441,0.8521201213200887
2,18_229_Masson_202_67_25_jpg.rf.659820c6b56d026e657f9564b213cb6d.jpg,0.716001570224762,0.9290003776550293,0.9053338567415873,0.5576342940330505,0.8894085884094238,0.8525447646776835
160,15_242_208_26_11_jpg.rf.37db2a4ea685490178f091f2f33fdf1e.jpg,0.7160707116127014,0.9290176630020142,0.9053569038709005,0.5577181577682495,0.8894295692443848,0.8525727192560831
791,201_0_14_34_jpg.rf.03fb054fe28e0dd5a098e8706df23028.jpg,0.7163106203079224,0.9290776252746582,0.9054368734359741,0.5580093264579773,0.8895023465156555,0.8526697754859924
467,18_211_206_19_8_jpg.rf.4b56579b4734376865fbd5ab787fb086.jpg,0.7167527675628662,0.9291881918907166,0.9055842558542887,0.5585461258888245,0.8896365165710449,0.8528487086296082
68,201_2_14_211_jpg.rf.c602a7895a491ca4cd57c40fbca0bc8a.jpg,0.7205823659896851,0.9301456212997437,0.9068607886632284,0.5632112622261047,0.890802800655365,0.8544037540753683
690,207_1_12_12_jpg.rf.383c16066bda4f5ee1605652265dfc7f.jpg,0.7214162945747375,0.9303540587425232,0.9071387648582458,0.5642307996749878,0.8910577297210693,0.8547435998916626
588,15_242_208_39_13_jpg.rf.82bf289633aff6f1097712973904095c.jpg,0.7218610048294067,0.9304652214050293,0.9072870016098022,0.5647750496864319,0.8911937475204468,0.8549250165621439
248,207_5_5_30_jpg.rf.3b074d062e26cbcad6ec753ee0d04d45.jpg,0.7220835089683533,0.9305208921432495,0.9073611696561178,0.5650474429130554,0.891261875629425,0.8550158143043518
715,18_229_Masson_202_9_22_jpg.rf.084960cbfcd71f03af595ec9c070d25b.jpg,0.7226837277412415,0.9306709170341492,0.9075612425804138,0.565782904624939,0.8914457559585571,0.855260968208313
324,15_242_212_21_16_jpg.rf.c10ff20b1b6b8a00e10d5f3b3249c6f0.jpg,0.7243773937225342,0.9310943484306335,0.9081257979075114,0.5678618550300598,0.8919654488563538,0.8559539516766866
80,15_242_208_23_26_jpg.rf.d96b085849323b98ff0dafd4e562cd2b.jpg,0.7269091010093689,0.9317272901535034,0.9089697003364563,0.5709797143936157,0.8927448987960815,0.8569932381312052
11,207_8_12_31_jpg.rf.cad38249ccfccb97b81bd0755472f66b.jpg,0.7290300130844116,0.9322575330734253,0.9096766710281372,0.573601245880127,0.8934003114700317,0.8578670819600424
550,206_2_18_35_jpg.rf.096ff7aae7789a5d6096513fde088099.jpg,0.7306894659996033,0.932672381401062,0.9102298219998678,0.5756585001945496,0.8939146399497986,0.8585528333981832
533,201_11_5_46_jpg.rf.a2a0d271373197db51d813ae3052f110.jpg,0.7334453463554382,0.9333613514900208,0.9111484487851461,0.57908695936203,0.8947717547416687,0.8596956531206766
288,18_229_Masson_201_12_16_jpg.rf.f359a1bb3585dc0f3cd3f70b31c1df5f.jpg,0.7359118461608887,0.9339779615402222,0.9119706153869629,0.5821681618690491,0.8955420255661011,0.8607227206230164
120,18_229_Masson_302_41_45_jpg.rf.6151aeb112f9a7296e63b1e3394bff14.jpg,0.7365483045578003,0.9341371059417725,0.9121827681859335,0.5829651951789856,0.8957412838935852,0.8609883983929952
211,201_2_10_54_jpg.rf.a231e88929b5b7f939c899353f39b043.jpg,0.7365884184837341,0.9341471195220947,0.912196139494578,0.5830154418945312,0.8957538604736328,0.8610051472981771
40,18_229_Masson_201_50_50_jpg.rf.e917e4324bd06e2f6198c82dfcf616ac.jpg,0.7370810508728027,0.9342702627182007,0.9123603502909342,0.5836328864097595,0.8959082365036011,0.8612109621365865
680,15_242_208_22_9_jpg.rf.b9ee608d020f1de010cc8673e1e1082a.jpg,0.7373627424240112,0.9343407154083252,0.9124542474746704,0.583986222743988,0.8959965705871582,0.8613287409146627
697,15_242_208_22_9_jpg.rf.74dfda6f99a9beb3974deb0d98b9d109.jpg,0.737724244594574,0.9344310760498047,0.9125747481981913,0.5844398736953735,0.896109938621521,0.8614799578984579
201,15_242_208_22_9_jpg.rf.68a01f0cf78b1a93e1c140b1f5ab7f27.jpg,0.7377907633781433,0.934447705745697,0.9125969211260477,0.5845233201980591,0.8961308002471924,0.861507773399353
53,15_242_208_23_21_jpg.rf.575b5b3934f91a98ff657d283d70a191.jpg,0.7384963631629944,0.9346240758895874,0.9128321210543314,0.5854095816612244,0.8963524103164673,0.8618031938870748
257,208_6_19_55_jpg.rf.50657abace570d956a3a7b1a99ee388b.jpg,0.7417715191841125,0.9354428648948669,0.9139238397280375,0.5895363688468933,0.8973841071128845,0.8631787896156311
282,202_1_16_28_jpg.rf.d093a932c683b048ad3e7520fdce6052.jpg,0.7445635199546814,0.9361408948898315,0.9148545066515604,0.5930714011192322,0.8982678651809692,0.8643571337064108
102,15_242_212_20_14_jpg.rf.ab5548c81e20a650bfb7c42f7d882d94.jpg,0.7509089112281799,0.9377272129058838,0.9169696370760599,0.6011642813682556,0.9002910852432251,0.8670547604560852
565,208_2_12_29_jpg.rf.e96992050e4895e70a83a5beb48e15c7.jpg,0.7515367269515991,0.9378842115402222,0.9171789089838663,0.6019694209098816,0.9004923701286316,0.8673231403032938
436,15_242_208_25_27_jpg.rf.35cbcd09346de63a308f9a39d203e066.jpg,0.7520148754119873,0.9380037188529968,0.9173382918039957,0.6025832295417786,0.9006457924842834,0.8675277431805929
123,15_242_208_25_27_jpg.rf.30a8836cfd33ecd13eebcdd4757f56cb.jpg,0.75409334897995,0.9385233521461487,0.91803111632665,0.6052566766738892,0.9013141393661499,0.8684188922246298
511,15_242_212_19_11_jpg.rf.f1baea89616738e250dc1077f8afaab1.jpg,0.7546880841255188,0.9386720061302185,0.918229361375173,0.6060233116149902,0.9015058279037476,0.8686744372049967
693,18_229_Masson_201_28_33_jpg.rf.8031ba2bc9bc77edf571adf8989ad803.jpg,0.7556008100509644,0.9389002323150635,0.9185336033503214,0.607201337814331,0.9018003344535828,0.869067112604777
426,204_4_19_26_jpg.rf.30308d91b9843d6bec6d046f111ec435.jpg,0.7556681632995605,0.9389170408248901,0.9185560544331869,0.6072883009910583,0.9018220901489258,0.8690961003303528
318,18_228_Masson_208_65_50_jpg.rf.a8ede7a56a73f763622720fb67812fc6.jpg,0.7587194442749023,0.9396798610687256,0.9195731480916342,0.6112393140792847,0.9028098583221436,0.8704131046930949
774,15_242_208_28_27_jpg.rf.7332c19dd444381dcfbd60fddb7ca66b.jpg,0.7598398327827454,0.9399599432945251,0.9199466109275818,0.6126949191093445,0.9031737446784973,0.8708983063697815
256,15_242_208_34_6_jpg.rf.6f59451b8ea928c911de9f2dd7d09433.jpg,0.7607719898223877,0.9401929974555969,0.9202573299407959,0.6139079928398132,0.9034770131111145,0.8713026642799377
353,16_256_205_14_18_jpg.rf.7be787c56cbb42d0d1f3848f29c22297.jpg,0.7614573836326599,0.9403643608093262,0.92048579454422,0.6148011088371277,0.9037002921104431,0.8716003696123759
722,18_228_Masson_505_87_33_jpg.rf.b2097a7f40948a84bb3952fae42efadc.jpg,0.7615596652030945,0.9403899312019348,0.9205198884010315,0.614934504032135,0.9037336111068726,0.8716448346773783
743,15_242_208_17_27_jpg.rf.1b82993d9d6e19f4886630e9ea0ed3dd.jpg,0.7618923783302307,0.9404730796813965,0.9206307927767435,0.6153684258460999,0.9038420915603638,0.8717894752820333
626,15_242_208_19_28_jpg.rf.5e9128ad7a06b0c19a60bdf4b7076787.jpg,0.7625433206558228,0.9406358003616333,0.9208477735519409,0.6162182092666626,0.9040545225143433,0.8720727364222208
373,15_242_212_20_10_jpg.rf.9be26ba7c43ae6010eed844a84b0a7c1.jpg,0.763206958770752,0.940801739692688,0.9210689862569174,0.6170854568481445,0.9042713642120361,0.8723618189493815
5,15_242_208_28_5_jpg.rf.5eb93058d3b54ee2d4b9a90d17b74059.jpg,0.7635339498519897,0.9408835172653198,0.9211779832839966,0.6175130605697632,0.9043782949447632,0.8725043535232544
627,15_242_208_29_13_jpg.rf.263dbaead42ede51ca32350301eb3f27.jpg,0.7639560103416443,0.9409890174865723,0.9213186701138815,0.6180654168128967,0.904516339302063,0.8726884722709656
319,18_228_Masson_505_86_29_jpg.rf.a9bab55e3cb5b5ee9f516e55e3395988.jpg,0.764047384262085,0.9410118460655212,0.9213491280873617,0.6181849837303162,0.9045462608337402,0.8727283279101054
410,15_242_208_30_12_jpg.rf.fb5b49e803555225f2eb66a43d2c2b56.jpg,0.7662384510040283,0.9415596127510071,0.9220794836680094,0.6210588216781616,0.9052647352218628,0.8736862738927206
572,18_228_Masson_505_87_20_jpg.rf.52d88a88ae43295446283e58b9c6081e.jpg,0.7694130539894104,0.9423532485961914,0.9231376846631368,0.6252407431602478,0.9063102006912231,0.8750802477200826
630,18_228_Masson_505_103_29_jpg.rf.d31432afa0950965e1395e8a0c17aaac.jpg,0.7697114944458008,0.9424278736114502,0.923237164815267,0.6256349682807922,0.9064087271690369,0.8752116560935974
