sample_index,image_file,original_overall_dice,original_macro_class_dice,ignore_class_macro_dice,original_overall_jaccard,original_macro_class_jaccard,ignore_class_macro_jaccard
352,15_242_208_199_37_jpg.rf.efcae20b6d4d5751e268ad8bc4a5533b.jpg,0.9061360359191895,0.9765340089797974,1.0,0.8283808827400208,0.957095205783844,1.0
228,17_209_102_16_16_jpg.rf.8fd4d6e648491eeb91263680c6bc788c.jpg,0.9070006608963013,0.9767501354217529,1.0,0.8298272490501404,0.9574568271636963,1.0
133,16_224_101_111_36_jpg.rf.156e13543ff7995cf8839f96edc95b15.jpg,0.9193828701972961,0.9798457026481628,1.0,0.85079425573349,0.9626985788345337,1.0
737,16_224_101_111_30_jpg.rf.81cc11869cb2442214fa1e40536ee101.jpg,0.9215907454490662,0.9803977012634277,1.0,0.8545834422111511,0.963645875453949,1.0
195,15_239_101_63_44_jpg.rf.e763fbeb0a44b88dc27cafc6485e9339.jpg,0.921808123588562,0.9804520606994629,1.0,0.8549573421478271,0.9637393355369568,1.0
143,15_242_208_198_53_jpg.rf.5bac7f5fcccf18965e226bf90f51c2fd.jpg,0.9233649373054504,0.9808412194252014,1.0,0.8576396703720093,0.9644099473953247,1.0
776,15_239_101_63_74_jpg.rf.3e6ad2d0884a846975939d086330e856.jpg,0.9241464734077454,0.9810366034507751,1.0,0.8589891195297241,0.9647473096847534,1.0
607,17_jpg.rf.b1f4635e0a0a19829570681f8299fda5.jpg,0.9255090355873108,0.9813772439956665,1.0,0.8613464832305908,0.9653366208076477,1.0
663,15_239_101_64_44_jpg.rf.61bf5be5068c258869297acd54ae3a69.jpg,0.9277431964874268,0.9819357991218567,1.0,0.8652248382568359,0.966306209564209,1.0
739,16_224_603_159_40_jpg.rf.3d9733bc207bd052d6a4bfd2e2f9bf26.jpg,0.9299013614654541,0.9824753403663635,1.0,0.8689866065979004,0.9672466516494751,1.0
192,16_224_101_109_32_jpg.rf.c63723c67e6d5b6d1ead70be81b290b8.jpg,0.9335206151008606,0.983380138874054,1.0,0.8753292560577393,0.9688323140144348,1.0
121,15_239_101_65_50_jpg.rf.948c298966c0323e4c41a12a92320132.jpg,0.9338788986206055,0.9834697246551514,1.0,0.8759594559669495,0.9689898490905762,1.0
45,16_224_101_110_13_jpg.rf.9239ad6dc5b6a533d9107358986b2f77.jpg,0.9341257214546204,0.9835314154624939,1.0,0.8763939738273621,0.9690985083580017,1.0
33,15_239_101_65_66_jpg.rf.a5b895ca1588000b5e3bf16d1341cac3.jpg,0.9349758625030518,0.9837439656257629,1.0,0.8778917193412781,0.9694729447364807,1.0
770,15_239_101_63_52_jpg.rf.0582b6dbaf402b8f64126bcf9ae2f529.jpg,0.9365408420562744,0.9841352105140686,1.0,0.8806552290916443,0.9701638221740723,1.0
621,15_239_101_65_68_jpg.rf.6e6d30a852d5056b6e9bbe7e165a0274.jpg,0.941301703453064,0.9853254556655884,1.0,0.8891122937202454,0.9722780585289001,1.0
137,15_239_101_64_67_jpg.rf.9f8b855b9e42051ada242a6fc11f6b57.jpg,0.9425482749938965,0.9856370687484741,1.0,0.8913393020629883,0.9728348255157471,1.0
234,15_239_101_64_59_jpg.rf.528b85e2cf12e15a4fba8ce65c40f1da.jpg,0.9425979256629944,0.9856494665145874,1.0,0.8914281725883484,0.9728570580482483,1.0
34,15_239_101_63_44_jpg.rf.d6578a85c79e69168749dd924d5b49ee.jpg,0.9437614679336548,0.9859403371810913,1.0,0.8935116529464722,0.9733779430389404,1.0
483,15_239_101_64_44_jpg.rf.27304cd539893252dc1fba0b7e80c566.jpg,0.9451704621315002,0.9862926006317139,1.0,0.8960409164428711,0.9740102291107178,1.0
777,15_239_101_64_44_jpg.rf.31ac2b5d294c304016c2c43a5238e63d.jpg,0.9471099376678467,0.9867774844169617,1.0,0.8995335102081299,0.9748833775520325,1.0
176,15_239_101_64_67_jpg.rf.ef19131b06c127cadd2a0e18a716c30c.jpg,0.9489908814430237,0.9872477054595947,1.0,0.9029330611228943,0.9757332801818848,1.0
